ID_poliza,ID_cliente,Tipo_seguro,Estado,Prima_anual,fecha_inicio,fecha_fin
8604,3843,Hogar,Expirada,-992.73,2024-06-25,2025-06-04
8605,5589,Hogar,Activa,1576.26,2023-01-08,2023-09-15
8606,8693,Vida,Activa,1859.61,2022-08-25,2023-04-09
8607,10252,Auto,Pendiente,-461.85,2024-12-07,2025-10-16
8608,1159,Hogar,Pendiente,789.08,2024-05-20,2025-04-07
8609,11034,Hogar,Expirada,16.61,2024-09-05,2025-05-10
8610,2616,Auto,Activa,229.88,2023-08-25,2024-06-12
8611,9143,Auto,Expirada,-126.65,2023-04-15,2023-11-03
8612,4327,Auto,Activa,-971.81,2023-08-16,2024-03-16
8613,10751,Auto,Pendiente,-1095.76,2024-02-07,2024-12-08
8614,7630,Vida,Pendiente,-926.85,2025-07-22,2026-05-13
8615,784,Auto,Activa,-37.5,2024-12-22,2025-09-30
8616,11880,Vida,Activa,861.27,2025-07-08,2026-02-08
8617,8105,Hogar,Activa,1884.07,2024-07-09,2025-06-07
8618,4136,Auto,Activa,355.37,2024-03-09,2025-03-01
8619,11315,Vida,Activa,-721.47,2025-05-08,2026-03-14
8620,11217,Vida,Expirada,-342.04,2025-01-15,2025-09-23
8621,2231,Auto,Activa,1409.59,2024-07-13,2025-07-16
8622,7806,Vida,Activa,1929.66,2023-12-09,2024-10-22
8623,8487,Vida,Pendiente,-1112.94,2025-02-24,2025-11-13
8624,5272,Auto,Activa,-728.97,2022-07-07,2023-07-22
8625,9535,Hogar,Expirada,108.03,2021-11-09,2022-10-05
8626,1258,Auto,Activa,2015.33,2022-06-02,2023-04-06
8627,4462,Hogar,Activa,1026.49,2025-08-04,2026-08-04
8628,1502,Auto,Cancelada,9.32,2021-10-30,2022-06-21
8629,52,Auto,Pendiente,839.66,2022-11-28,2023-10-15
8630,1585,Auto,Activa,1140.81,2025-05-30,2026-02-13
8631,1602,Auto,Activa,-521.36,2024-03-06,2024-12-26
8632,1679,Auto,Pendiente,-312.96,2023-11-19,2024-08-05
8633,10744,Salud,Activa,852.8,2022-02-26,2023-01-09
8634,2105,Salud,Activa,-658.04,2025-08-07,2026-08-11
8635,11374,Vida,Activa,800.74,2021-12-10,2022-09-25
8636,9009,Vida,Activa,1149.83,2025-05-03,2026-05-13
8637,5819,Auto,Activa,-210.1,2022-10-13,2023-05-09
8638,4042,Hogar,Pendiente,-251.82,2023-06-12,2024-07-13
8639,2240,Vida,Pendiente,-391.6,2025-02-22,2026-03-17
8640,5546,Hogar,Activa,1022.19,2024-09-05,2025-09-05
8641,3653,Vida,Activa,1450.95,2023-04-05,2024-02-28
8642,11944,Hogar,Activa,341.19,2022-10-13,2023-07-03
8643,1823,Auto,Activa,-718.94,2023-01-09,2023-09-04
8644,7566,Vida,Activa,-454.2,2023-11-21,2024-10-26
8645,710,Auto,Activa,445.38,2023-06-02,2024-06-18
8646,6241,Hogar,Activa,-2085.14,2025-01-05,2025-12-28
8647,557,Auto,Pendiente,-1596.11,2023-01-26,2024-01-02
8648,11431,Hogar,Expirada,-355.37,2022-03-11,2023-02-20
8649,4589,Hogar,Cancelada,1560.99,2022-11-21,2023-08-17
8650,9878,Auto,Activa,-488.21,2023-01-20,2023-10-09
8651,5848,Hogar,Activa,-1747.62,2025-02-25,2026-03-17
8652,9315,Hogar,Activa,661.71,2022-06-03,2023-03-22
8653,5288,Hogar,Activa,1691.32,2024-11-20,2025-08-12
8654,494,Hogar,Pendiente,144.08,2024-11-02,2025-11-19
8655,533,Salud,Activa,-790.09,2025-06-22,2026-02-13
8656,7098,Vida,Expirada,-486.66,2024-12-27,2025-10-23
8657,6083,Hogar,Activa,-998.78,2023-10-23,2024-11-09
8658,3784,Hogar,Activa,2866.9,2022-04-21,2022-12-06
8659,5774,Vida,Activa,-824.41,2024-09-25,2025-07-10
8660,5311,Hogar,Activa,312.25,2025-09-02,2026-09-10
8661,6380,Vida,Pendiente,-245.62,2024-04-16,2025-03-04
8662,6379,Auto,Expirada,1230.3,2023-09-05,2024-05-10
8663,5002,Hogar,Pendiente,5.46,2023-01-26,2023-12-06
8664,4193,Auto,Activa,-570.95,2023-04-01,2024-01-31
8665,1208,Auto,Activa,2062.79,2022-09-28,2023-07-20
8666,2820,Salud,Cancelada,-727.13,2022-02-02,2023-03-02
8667,1139,Hogar,Activa,566.97,2025-06-27,2026-06-29
8668,1417,Hogar,Activa,-348.55,2023-01-28,2024-01-14
8669,5821,Hogar,Activa,-502.3,2023-05-12,2024-02-16
8670,65,Hogar,Cancelada,-1161.31,2024-04-13,2025-03-06
8671,10301,Hogar,Cancelada,-470.2,2023-05-19,2024-04-18
8672,11192,Salud,Activa,301.06,2023-04-29,2024-05-13
8673,6359,Salud,Expirada,-1080.02,2021-11-17,2022-10-13
8674,3576,Hogar,Expirada,997.88,2024-03-12,2025-04-02
8675,3149,Auto,Cancelada,280.68,2022-01-12,2023-02-01
8676,5597,Hogar,Activa,-1091.34,2022-01-10,2022-11-28
8677,10284,Vida,Activa,278.07,2022-06-07,2023-05-17
8678,7480,Hogar,Activa,529.48,2024-06-26,2025-06-04
8679,350,Auto,Activa,579.47,2024-06-09,2025-04-16
8680,6055,Hogar,Activa,49.56,2025-08-19,2026-06-11
8681,1613,Salud,Activa,766.17,2021-11-22,2022-10-09
8682,4831,Auto,Activa,-430.72,2023-08-18,2024-03-08
8683,4493,Auto,Activa,-366.28,2024-11-14,2025-09-19
8684,3866,Viaje,Activa,-471.01,2024-04-17,2025-02-27
8685,2137,Vida,Activa,-855.23,2023-04-21,2023-12-02
8686,8879,Hogar,Cancelada,58.92,2023-02-10,2024-03-13
8687,10490,Auto,Activa,1090.22,2023-10-25,2024-07-27
8688,7812,Salud,Expirada,-1118.41,2022-08-25,2023-06-03
8689,4166,Vida,Cancelada,2491.15,2023-02-26,2024-03-18
8690,3398,Hogar,Pendiente,-1293.89,2023-08-15,2024-07-29
8691,4267,Vida,Activa,509.89,2025-09-09,2026-07-18
8692,6567,Hogar,Activa,1583.43,2025-09-19,2026-08-10
8693,5023,Vida,Activa,2566.24,2022-11-24,2023-12-12
8694,841,Salud,Activa,835.83,2022-05-23,2023-01-24
8695,3074,Hogar,Activa,1046.33,2025-04-07,2026-04-12
8696,519,Hogar,Expirada,-129.66,2023-09-22,2024-08-08
8697,9729,Vida,Activa,885.98,2024-09-27,2025-08-17
8698,4743,Auto,Pendiente,141.57,2022-05-28,2023-03-14
8699,3081,Hogar,Activa,-116.8,2024-05-03,2024-12-12
8700,2521,Auto,Expirada,-48.77,2022-11-23,2023-07-13
8701,1584,Auto,Cancelada,95.71,2022-09-05,2023-06-06
8702,4919,Auto,Activa,418.79,2023-07-28,2024-03-24
8703,4813,Auto,Activa,-1469.93,2024-06-28,2025-03-19
8704,11359,Hogar,Pendiente,1244.45,2022-03-18,2022-12-11
8705,1340,Auto,Activa,107.39,2021-12-23,2023-01-23
8706,8314,Hogar,Pendiente,-1068.5,2025-02-22,2025-10-26
8707,5446,Vida,Activa,583.06,2024-05-29,2025-04-09
8708,1614,Hogar,Pendiente,1097.4,2021-12-02,2022-07-31
8709,305,Vida,Cancelada,-1017.19,2024-03-21,2024-10-23
8710,4766,Hogar,Expirada,823.62,2024-01-11,2024-11-24
8711,5213,Vida,Activa,-483.64,2022-06-29,2023-04-22
8712,7234,Vida,Activa,132.72,2022-12-04,2023-08-30
8713,6686,Auto,Activa,207.62,2023-03-11,2024-01-08
8714,8856,Salud,Expirada,-112.18,2022-01-21,2022-11-20
8715,7504,Salud,Pendiente,-349.42,2024-07-22,2025-03-04
8716,5943,Vida,Expirada,456.39,2024-01-13,2025-02-15
8717,1179,Viaje,Activa,-1220.74,2022-04-23,2023-02-20
8718,11613,Auto,Expirada,-248.4,2022-12-09,2023-07-15
8719,11388,Auto,Activa,-1799.25,2024-10-31,2025-11-15
8720,7236,Salud,Activa,-585.7,2023-08-24,2024-09-12
8721,956,Auto,Cancelada,-975.82,2024-08-23,2025-05-08
8722,10854,Hogar,Activa,-534.46,2023-01-29,2023-10-23
8723,379,Auto,Activa,88.07,2023-09-11,2024-07-27
8724,11706,Hogar,Activa,605.77,2021-12-28,2022-07-28
8725,9696,Auto,Pendiente,1930.24,2022-06-16,2023-05-08
8726,9136,Auto,Pendiente,361.92,2025-05-15,2026-04-17
8727,1389,Hogar,Pendiente,-1484.76,2022-08-28,2023-05-07
8728,5673,Auto,Pendiente,-562.67,2023-08-05,2024-03-08
8729,9924,Hogar,Pendiente,-864.42,2021-11-03,2022-07-20
8730,2210,Vida,Activa,-1217.07,2023-09-08,2024-06-25
8731,5282,Vida,Activa,1312.35,2023-01-27,2023-10-03
8732,3292,Hogar,Cancelada,381.09,2022-04-17,2023-02-08
8733,5633,Hogar,Activa,586.16,2023-11-28,2024-09-07
8734,5862,Auto,Activa,-1389.55,2022-01-25,2023-02-16
8735,10021,Hogar,Activa,356.68,2025-02-24,2025-11-07
8736,9043,Hogar,Pendiente,810.66,2023-08-20,2024-06-16
8737,3035,Auto,Pendiente,227.82,2021-11-13,2022-08-14
8738,427,Hogar,Activa,-285.92,2022-07-12,2023-05-14
8739,7795,Hogar,Cancelada,1428.92,2022-07-21,2023-08-11
8740,443,Auto,Activa,1238.39,2023-05-11,2023-12-15
8741,5964,Auto,Activa,-39.27,2022-07-15,2023-07-22
8742,4417,Auto,Pendiente,387.01,2023-03-30,2023-11-24
8743,11277,Salud,Expirada,-23.06,2023-03-10,2023-12-17
8744,6511,Salud,Activa,-1491.37,2025-09-04,2026-09-01
8745,7425,Vida,Activa,-973.54,2025-09-16,2026-04-30
8746,3245,Hogar,Expirada,-1067.0,2022-09-04,2023-06-21
8747,2122,Viaje,Activa,890.75,2024-08-16,2025-05-27
8748,1663,Hogar,Activa,-1064.37,2024-08-12,2025-04-16
8749,5550,Auto,Expirada,-369.89,2022-02-26,2022-09-25
8750,4197,Auto,Cancelada,374.56,2022-08-13,2023-08-26
8751,11476,Auto,Pendiente,-547.59,2022-11-24,2023-10-17
8752,2095,Vida,Expirada,934.32,2024-12-22,2025-08-02
8753,4795,Auto,Activa,-27.58,2022-03-18,2023-03-31
8754,7004,Hogar,Activa,-987.97,2023-09-24,2024-10-12
8755,9680,Salud,Activa,1585.28,2023-08-10,2024-05-11
8756,5185,Viaje,Activa,862.52,2022-08-10,2023-07-26
8757,2756,Hogar,Expirada,737.88,2022-08-11,2023-06-16
8758,570,Auto,Activa,246.3,2024-02-20,2024-12-18
8759,830,Hogar,Activa,283.51,2021-12-07,2022-10-16
8760,4030,Salud,Cancelada,198.2,2025-09-03,2026-09-28
8761,1905,Auto,Activa,-640.47,2024-04-06,2025-01-03
8762,3180,Auto,Activa,-499.05,2023-04-16,2024-01-02
8763,2979,Vida,Activa,94.91,2023-02-01,2024-01-05
8764,8908,Hogar,Activa,146.52,2022-02-09,2022-10-19
8765,6939,Salud,Expirada,966.64,2023-11-27,2024-07-08
8766,7864,Vida,Activa,-572.98,2023-05-22,2024-05-23
8767,3115,Auto,Activa,2346.81,2022-12-12,2023-08-17
8768,11281,Vida,Activa,791.02,2024-09-13,2025-04-23
8769,6053,Auto,Activa,257.83,2021-12-13,2022-12-22
8770,11258,Auto,Activa,-324.62,2022-03-23,2023-02-09
8771,2088,Hogar,Activa,-686.87,2023-06-20,2024-05-29
8772,2302,Hogar,Activa,515.74,2022-11-13,2023-08-17
8773,11355,Auto,Cancelada,-74.95,2023-09-22,2024-05-12
8774,2745,Hogar,Cancelada,199.45,2024-06-04,2024-12-22
8775,11142,Vida,Activa,338.87,2021-12-20,2022-11-26
8776,6500,Hogar,Cancelada,-666.02,2023-04-23,2023-11-29
8777,8379,Vida,Pendiente,15.07,2025-02-04,2025-12-09
8778,9147,Hogar,Activa,752.01,2024-02-25,2025-03-26
8779,621,Hogar,Activa,595.82,2022-12-15,2023-12-25
8780,2933,Hogar,Activa,-583.8,2024-03-04,2024-09-22
8781,7923,Auto,Expirada,478.51,2022-07-07,2023-02-15
8782,967,Auto,Activa,171.71,2024-03-03,2025-03-03
8783,11819,Hogar,Activa,490.89,2022-04-19,2022-12-02
8784,10874,Salud,Activa,-425.11,2023-09-17,2024-10-11
8785,7552,Hogar,Activa,482.28,2022-08-12,2023-05-24
8786,4180,Auto,Pendiente,-121.57,2024-06-04,2025-04-25
8787,7626,Vida,Expirada,-119.27,2022-09-07,2023-04-03
8788,10255,Hogar,Expirada,1551.5,2022-09-18,2023-10-20
8789,87,Auto,Activa,201.04,2025-01-10,2025-12-25
8790,10,Vida,Activa,-149.9,2025-06-03,2026-06-22
8791,3908,Auto,Cancelada,1515.88,2024-05-31,2025-01-28
8792,5897,Vida,Activa,-81.25,2024-12-22,2025-11-13
8793,1435,Vida,Activa,972.44,2023-07-17,2024-05-22
8794,2494,Auto,Expirada,945.47,2024-06-11,2025-01-25
8795,4986,Vida,Activa,-140.79,2024-06-30,2025-01-27
8796,11275,Auto,Expirada,-1144.21,2025-08-29,2026-06-14
8797,2272,Vida,Pendiente,1584.71,2022-04-03,2022-11-01
8798,5519,Auto,Expirada,-56.08,2021-12-04,2022-09-18
8799,2247,Vida,Cancelada,1127.28,2025-01-18,2025-09-21
8800,11866,Auto,Activa,-165.28,2025-09-18,2026-07-19
8801,8386,Auto,Activa,93.7,2025-01-22,2025-08-19
8802,9346,Hogar,Activa,-781.84,2025-08-06,2026-08-15
8803,4554,Vida,Activa,-1254.16,2024-02-15,2025-01-06
8804,7057,Hogar,Activa,2192.35,2022-07-06,2023-01-31
8805,8525,Viaje,Pendiente,1587.9,2025-03-22,2026-02-08
8806,521,Hogar,Activa,358.33,2024-04-20,2025-02-06
8807,5584,Auto,Pendiente,1691.0,2023-08-13,2024-07-12
8808,10055,Hogar,Activa,-1298.0,2024-08-02,2025-07-25
8809,3148,Auto,Expirada,2186.11,2024-08-16,2025-08-22
8810,4100,Auto,Cancelada,-1129.72,2023-04-27,2024-03-25
8811,3829,Hogar,Activa,156.89,2023-08-30,2024-06-05
8812,8416,Viaje,Activa,1886.04,2022-04-12,2022-11-25
8813,2947,Auto,Activa,-223.24,2022-05-25,2023-03-31
8814,3113,Vida,Activa,-652.81,2025-04-08,2026-05-07
8815,10887,Auto,Activa,405.47,2022-01-27,2023-02-24
8816,7362,Auto,Pendiente,1435.62,2025-02-19,2026-02-21
8817,1611,Auto,Expirada,539.37,2025-05-23,2026-04-02
8818,6322,Hogar,Activa,392.6,2023-06-11,2024-02-04
8819,7740,Auto,Expirada,-1873.95,2023-01-10,2024-01-27
8820,6447,Salud,Activa,-723.41,2023-06-17,2024-04-01
8821,4436,Auto,Expirada,-225.9,2022-12-30,2023-10-10
8822,6550,Auto,Activa,-452.3,2024-11-17,2025-08-04
8823,3350,Vida,Activa,-943.94,2023-07-22,2024-03-11
8824,1881,Auto,Expirada,-122.52,2025-05-16,2026-05-06
8825,3858,Viaje,Pendiente,-39.21,2023-11-08,2024-06-08
8826,8906,Auto,Activa,-883.44,2023-06-01,2024-05-16
8827,2750,Vida,Activa,1133.09,2022-12-02,2023-11-13
8828,7026,Hogar,Cancelada,-280.42,2023-10-15,2024-05-29
8829,6629,Vida,Activa,431.89,2024-03-05,2025-03-01
8830,9996,Auto,Pendiente,-154.95,2025-04-15,2026-05-09
8831,7197,Auto,Cancelada,509.81,2023-04-30,2024-04-25
8832,8451,Auto,Expirada,-1653.04,2023-06-11,2024-04-19
8833,1973,Auto,Expirada,-442.14,2022-07-15,2023-07-21
8834,6609,Auto,Expirada,-1416.11,2023-03-23,2024-02-12
8835,995,Vida,Expirada,-541.98,2025-08-21,2026-09-15
8836,2772,Vida,Activa,-1224.34,2022-01-07,2022-08-25
8837,5607,Auto,Cancelada,510.22,2024-03-05,2024-10-14
8838,6734,Auto,Cancelada,868.82,2022-12-05,2023-08-17
8839,4083,Vida,Pendiente,998.49,2023-04-26,2024-02-29
8840,3753,Vida,Expirada,-318.92,2022-01-23,2022-10-12
8841,5370,Hogar,Activa,196.61,2024-12-24,2025-10-14
8842,8056,Vida,Pendiente,-111.24,2024-09-16,2025-09-04
8843,3045,Hogar,Pendiente,-1331.09,2022-02-22,2022-10-05
8844,2099,Viaje,Activa,1542.26,2024-07-28,2025-03-27
8845,4960,Vida,Pendiente,-1682.2,2025-07-02,2026-03-28
8846,10114,Vida,Activa,-1188.62,2025-07-31,2026-02-20
8847,10404,Vida,Activa,-1168.77,2023-02-11,2023-10-02
8848,6414,Auto,Activa,782.91,2022-11-13,2023-11-14
8849,4864,Auto,Cancelada,-1444.45,2025-03-11,2026-01-08
8850,1019,Hogar,Cancelada,-94.7,2025-05-03,2025-12-20
8851,11970,Auto,Activa,1019.71,2024-04-03,2025-03-01
8852,6027,Auto,Expirada,-268.62,2024-04-13,2025-01-11
8853,8905,Vida,Pendiente,-1097.02,2024-03-20,2025-04-05
8854,7218,Auto,Activa,-497.7,2022-06-23,2023-07-05
8855,2532,Hogar,Expirada,-1341.28,2023-05-01,2024-01-20
8856,5501,Auto,Expirada,-965.8,2023-10-22,2024-08-12
8857,7495,Auto,Activa,1044.79,2025-07-27,2026-03-28
8858,977,Auto,Activa,118.69,2021-11-18,2022-10-31
8859,10970,Vida,Cancelada,917.59,2025-07-24,2026-02-26
8860,3622,Hogar,Expirada,558.35,2024-04-13,2025-05-03
8861,1355,Hogar,Activa,1489.55,2024-04-11,2025-05-04
8862,8418,Hogar,Activa,-827.12,2025-07-29,2026-04-10
8863,9362,Hogar,Expirada,-855.17,2022-07-17,2023-05-26
8864,6303,Hogar,Activa,-857.83,2024-01-02,2024-11-07
8865,1871,Auto,Activa,157.85,2023-08-26,2024-03-18
8866,8926,Auto,Activa,1846.22,2022-04-29,2023-02-17
8867,8939,Vida,Activa,-1067.56,2021-11-06,2022-09-08
8868,5253,Viaje,Cancelada,328.44,2022-06-06,2023-04-08
8869,9940,Hogar,Expirada,177.65,2024-01-12,2025-01-22
8870,9728,Hogar,Expirada,-507.81,2023-04-12,2023-11-29
8871,831,Vida,Activa,-744.71,2024-06-27,2025-04-22
8872,850,Auto,Pendiente,-737.88,2023-03-29,2024-04-24
8873,9730,Auto,Activa,-3113.09,2025-01-24,2025-09-16
8874,4428,Auto,Activa,-338.15,2025-05-10,2026-06-09
8875,9620,Auto,Cancelada,1233.78,2022-04-09,2022-12-24
8876,369,Auto,Activa,-414.21,2022-11-18,2023-06-14
8877,4858,Salud,Pendiente,-1020.3,2022-10-30,2023-06-13
8878,10995,Auto,Pendiente,-2070.14,2024-01-24,2024-10-09
8879,1097,Hogar,Activa,1529.16,2024-09-09,2025-04-27
8880,8558,Hogar,Expirada,952.91,2025-06-19,2026-05-27
8881,1699,Auto,Pendiente,468.0,2022-06-19,2023-02-18
8882,8887,Hogar,Pendiente,-2192.14,2023-03-09,2023-11-10
8883,5044,Auto,Pendiente,1152.7,2024-09-20,2025-06-18
8884,3551,Hogar,Pendiente,106.06,2023-03-27,2024-02-29
8885,6189,Auto,Activa,-1024.15,2022-05-31,2023-02-14
8886,3375,Salud,Activa,-2250.62,2021-11-11,2022-08-25
8887,6493,Salud,Activa,1928.82,2022-11-11,2023-11-03
8888,5499,Auto,Activa,938.39,2022-08-09,2023-07-21
8889,6195,Auto,Activa,-183.93,2024-09-03,2025-08-19
8890,10101,Vida,Activa,-2118.1,2025-07-05,2026-05-20
8891,3961,Auto,Activa,-718.35,2024-11-24,2025-09-27
8892,1384,Hogar,Activa,-967.6,2024-02-13,2024-11-17
8893,123,Hogar,Expirada,104.11,2025-01-19,2025-08-08
8894,9465,Viaje,Activa,371.89,2023-07-22,2024-03-07
8895,11932,Auto,Activa,431.37,2023-04-02,2023-11-20
8896,7226,Hogar,Pendiente,770.79,2025-05-10,2026-05-17
8897,7240,Auto,Activa,455.66,2024-03-19,2024-10-30
8898,1587,Vida,Activa,1752.79,2022-04-26,2022-12-29
8899,3457,Auto,Activa,484.05,2024-02-05,2025-01-06
8900,7492,Hogar,Expirada,899.91,2025-01-21,2025-10-14
8901,1565,Auto,Activa,2068.91,2022-05-02,2023-03-27
8902,2962,Salud,Expirada,656.28,2025-06-23,2026-06-26
8903,11366,Auto,Activa,-502.8,2025-05-20,2025-12-30
8904,7807,Salud,Activa,644.09,2024-03-17,2024-11-14
8905,11575,Hogar,Activa,-612.38,2025-03-07,2026-04-09
8906,2930,Salud,Pendiente,-680.2,2025-06-13,2026-01-20
8907,10404,Hogar,Activa,927.68,2024-01-24,2024-10-26
8908,5480,Auto,Expirada,-1824.13,2021-12-18,2022-09-22
8909,2688,Auto,Activa,-113.09,2025-02-16,2026-01-04
8910,6803,Auto,Pendiente,456.24,2023-04-19,2024-05-17
8911,6833,Salud,Activa,504.65,2022-08-09,2023-08-01
8912,6780,Vida,Activa,145.33,2024-01-26,2024-12-14
8913,10005,Hogar,Activa,-631.47,2025-06-16,2026-06-08
8914,2295,Hogar,Activa,1921.37,2022-09-08,2023-04-29
8915,181,Hogar,Activa,-118.84,2025-04-04,2026-04-16
8916,6267,Vida,Pendiente,-428.39,2024-05-21,2025-02-04
8917,2118,Vida,Activa,1264.43,2025-02-04,2026-01-01
8918,8705,Hogar,Activa,-1095.84,2025-07-25,2026-05-12
8919,11346,Vida,Cancelada,73.59,2021-12-30,2022-07-18
8920,7164,Hogar,Activa,-1193.87,2025-06-06,2026-01-06
8921,1259,Hogar,Activa,-940.56,2025-06-23,2026-05-17
8922,539,Hogar,Pendiente,-190.53,2023-04-04,2023-12-30
8923,3219,Vida,Activa,370.37,2022-08-23,2023-03-16
8924,3162,Hogar,Activa,966.38,2021-11-17,2022-09-06
8925,6524,Salud,Pendiente,-882.1,2023-08-28,2024-06-06
8926,8500,Salud,Cancelada,1727.07,2023-11-23,2024-08-25
8927,7375,Vida,Cancelada,55.35,2022-09-30,2023-09-25
8928,7878,Hogar,Cancelada,-323.02,2025-08-06,2026-07-13
8929,63,Hogar,Activa,1042.85,2021-11-17,2022-06-14
8930,9055,Hogar,Activa,579.65,2024-12-08,2025-08-06
8931,226,Auto,Expirada,-404.5,2024-08-31,2025-08-23
8932,5373,Vida,Activa,447.52,2024-02-12,2024-08-31
8933,241,Salud,Activa,34.03,2022-10-09,2023-09-03
8934,7534,Hogar,Pendiente,-155.25,2025-04-08,2026-01-21
8935,6467,Auto,Activa,-1500.41,2022-01-15,2022-12-09
8936,1771,Hogar,Activa,-356.25,2022-10-12,2023-05-29
8937,340,Auto,Activa,857.13,2024-03-16,2025-01-03
8938,11394,Vida,Activa,623.22,2025-08-25,2026-07-14
8939,6181,Vida,Activa,671.7,2024-01-22,2024-12-28
8940,10421,Vida,Activa,-38.89,2023-01-17,2023-09-28
8941,11977,Hogar,Activa,1371.31,2021-11-22,2022-07-30
8942,9687,Auto,Activa,44.18,2022-04-05,2022-11-19
8943,1249,Auto,Cancelada,-559.09,2024-12-13,2025-10-05
8944,5103,Salud,Activa,788.37,2023-08-25,2024-04-04
8945,1575,Auto,Activa,533.98,2024-07-11,2025-06-09
8946,10240,Hogar,Activa,165.11,2023-11-01,2024-06-11
8947,9851,Hogar,Activa,2203.54,2023-10-15,2024-05-13
8948,2432,Vida,Activa,2596.27,2025-03-07,2026-03-11
8949,5930,Viaje,Pendiente,740.09,2023-07-11,2024-02-10
8950,3763,Hogar,Activa,289.51,2024-05-02,2025-04-18
8951,10363,Hogar,Expirada,-336.22,2022-06-03,2023-04-27
8952,11641,Hogar,Activa,-5.87,2024-10-10,2025-06-27
8953,4022,Auto,Activa,982.61,2024-09-28,2025-09-24
8954,11578,Salud,Pendiente,-765.17,2025-07-09,2026-06-20
8955,11805,Auto,Activa,-322.25,2022-02-03,2023-02-05
8956,4075,Hogar,Activa,-6.3,2024-04-15,2025-03-23
8957,8182,Auto,Activa,-800.23,2025-06-29,2026-05-10
8958,6329,Salud,Pendiente,-1647.27,2024-07-25,2025-04-07
8959,242,Viaje,Expirada,-2505.1,2022-05-04,2023-05-26
8960,8326,Auto,Activa,-232.13,2024-12-08,2025-07-10
8961,11310,Auto,Cancelada,-424.15,2021-11-20,2022-11-30
8962,873,Vida,Pendiente,424.49,2023-03-19,2024-02-27
8963,1095,Hogar,Cancelada,-1423.7,2021-11-13,2022-10-31
8964,2075,Hogar,Pendiente,-1476.49,2025-05-29,2026-06-05
8965,5849,Auto,Activa,842.05,2023-11-24,2024-12-14
8966,11905,Hogar,Cancelada,-398.15,2025-07-24,2026-03-16
8967,9801,Auto,Cancelada,123.72,2022-03-31,2023-03-21
8968,7318,Hogar,Activa,1448.25,2024-04-10,2025-03-01
8969,9141,Hogar,Activa,-1388.9,2023-10-06,2024-10-13
8970,1474,Vida,Activa,613.52,2021-12-18,2023-01-09
8971,1222,Hogar,Expirada,-317.75,2024-05-16,2024-12-07
8972,10097,Auto,Activa,-785.99,2023-04-27,2023-11-25
8973,9153,Auto,Activa,427.12,2023-11-17,2024-10-11
8974,311,Auto,Activa,330.34,2023-01-23,2024-02-03
8975,6255,Auto,Activa,994.46,2025-09-09,2026-06-05
8976,8416,Auto,Activa,-87.0,2025-01-16,2025-08-29
8977,9516,Auto,Activa,-765.51,2023-02-13,2024-01-26
8978,10277,Vida,Pendiente,-1391.81,2023-04-19,2023-11-30
8979,8998,Vida,Expirada,-1007.48,2024-10-26,2025-05-24
8980,6596,Vida,Pendiente,-680.28,2022-12-29,2023-12-01
8981,3826,Auto,Activa,-1579.44,2021-12-02,2022-07-29
8982,4090,Hogar,Activa,-921.47,2025-06-05,2026-04-22
8983,2327,Auto,Pendiente,250.3,2023-09-03,2024-09-20
8984,6442,Auto,Pendiente,-1387.17,2024-04-30,2025-05-10
8985,4817,Viaje,Cancelada,1364.62,2022-04-23,2023-02-25
8986,4706,Vida,Activa,917.52,2025-08-06,2026-05-23
8987,6296,Auto,Activa,138.63,2023-02-17,2023-10-02
8988,5546,Auto,Activa,1571.2,2022-11-13,2023-06-21
8989,1777,Salud,Activa,-1246.13,2023-12-26,2024-12-02
8990,8693,Auto,Activa,-674.31,2023-10-01,2024-05-14
8991,6960,Auto,Activa,-1618.19,2025-03-18,2025-12-14
8992,11234,Vida,Activa,-580.0,2023-08-30,2024-09-25
8993,3706,Vida,Activa,-177.35,2023-10-26,2024-07-12
8994,11235,Hogar,Expirada,127.89,2022-09-11,2023-05-08
8995,8934,Hogar,Pendiente,1797.15,2024-02-29,2025-03-10
8996,3310,Vida,Activa,-86.41,2024-07-20,2025-07-19
8997,1226,Salud,Pendiente,757.54,2023-02-11,2024-02-06
8998,3130,Vida,Expirada,-290.47,2022-11-10,2023-10-19
8999,2525,Auto,Activa,620.06,2022-04-23,2023-02-28
9000,3807,Hogar,Activa,-470.7,2025-02-04,2026-02-04
9001,5991,Vida,Pendiente,-541.73,2024-10-03,2025-08-12
9002,8814,Vida,Activa,1566.89,2024-07-05,2025-05-16
9003,1519,Salud,Activa,863.23,2023-03-02,2023-10-26
9004,3905,Auto,Activa,190.71,2024-12-25,2025-12-10
9005,3231,Auto,Cancelada,1645.42,2025-03-22,2026-04-11
9006,4869,Auto,Expirada,-229.68,2023-05-26,2024-03-19
9007,3547,Vida,Activa,503.7,2023-07-28,2024-04-25
9008,11127,Salud,Cancelada,-362.16,2023-12-03,2024-09-04
9009,6548,Hogar,Pendiente,-482.66,2023-08-15,2024-06-04
9010,11201,Hogar,Cancelada,-266.76,2024-05-26,2025-03-29
9011,4477,Vida,Activa,644.61,2023-02-25,2024-01-01
9012,1600,Viaje,Activa,-3212.2,2024-05-13,2025-03-11
9013,9668,Salud,Cancelada,-675.01,2025-09-14,2026-07-13
9014,798,Hogar,Activa,2554.44,2023-10-12,2024-06-15
9015,4292,Viaje,Expirada,1966.15,2024-06-21,2025-06-20
9016,5511,Vida,Activa,-958.17,2022-07-05,2023-04-19
